camera,side,time_s,BFI,BVI
0,right,4.4,5.80663,8.01855
0,right,4.425,5.57893,7.99119
0,right,4.45,5.295,8.0615
0,right,4.475,5.24614,7.87496
0,right,4.5,5.16768,7.87659
0,right,4.525,5.04132,7.86004
0,right,4.55,5.05418,7.78629
0,right,4.575,4.8194,7.64845
0,right,4.6,4.90529,7.5198
0,right,4.625,4.67839,7.59045
0,right,4.65,4.74408,7.59914
0,right,4.675,4.54359,7.14858
0,right,4.7,4.58472,7.32821
0,right,4.725,4.43202,7.17192
0,right,4.75,4.67547,7.16408
0,right,4.775,4.44837,7.30174
0,right,4.8,4.51401,7.02512
0,right,4.825,4.60206,7.35375
0,right,4.85,4.73697,7.32837
0,right,4.875,4.62797,7.17289
0,right,4.9,4.36642,7.53035
0,right,4.925,4.79329,7.45005
0,right,4.95,5.02724,7.62101
0,right,4.975,5.10954,7.73801
0,right,5.0,5.26663,7.92945
0,right,5.025,5.76701,7.87775
0,right,5.05,6.07815,8.01585
0,right,5.075,5.83086,7.93344
0,right,5.1,5.80108,7.87242
0,right,5.125,5.40836,7.85684
0,right,5.15,5.39788,8.20018
0,right,5.175,4.9108,7.86159
0,right,5.2,5.20627,7.95884
0,right,5.225,5.18699,7.75242
0,right,5.25,4.99607,7.72471
0,right,5.275,4.75944,7.49194
0,right,5.3,5.08569,7.55377
0,right,5.325,4.78652,7.55126
0,right,5.35,4.45559,7.43891
0,right,5.375,4.46709,7.44118
0,right,5.4,4.60271,7.227
0,right,5.425,4.46181,7.31343
0,right,5.45,4.62895,7.18125
0,right,5.475,4.6125,7.24961
0,right,5.5,4.37312,7.10062
0,right,5.525,4.56778,7.37378
0,right,5.55,4.60983,7.23392
0,right,5.575,4.38083,7.38404
0,right,5.6,4.48057,7.52276
0,right,5.625,4.41662,7.39825
0,right,5.65,4.48199,7.60334
0,right,5.675,4.98562,7.60851
0,right,5.7,5.28965,7.79429
0,right,5.725,5.21056,7.88566
0,right,5.75,5.585,7.87465
0,right,5.775,5.97496,7.9628
0,right,5.8,5.76217,7.93086
0,right,5.825,5.63745,7.97531
0,right,5.85,5.41362,7.85561
0,right,5.875,5.06479,7.80406
0,right,5.9,5.04429,7.72823
0,right,5.925,4.94422,7.68258
0,right,5.95,4.9884,7.76807
0,right,5.975,4.93278,7.74751
0,right,6.0,4.7043,7.53945
0,right,6.025,4.73511,7.54656
0,right,6.05,4.60007,7.41629
0,right,6.075,4.49803,7.36532
0,right,6.1,4.5495,7.19594
0,right,6.125,4.40882,7.19277
0,right,6.15,4.47411,7.23833
0,right,6.175,4.37314,7.06943
0,right,6.2,4.47382,7.18802
0,right,6.225,4.44339,7.2214
0,right,6.25,4.48833,7.50428
0,right,6.275,4.48245,7.23824
0,right,6.3,4.51255,7.39719
0,right,6.325,4.51139,7.47855
0,right,6.35,4.31732,7.7084
0,right,6.375,4.76473,7.75444
0,right,6.4,4.88407,7.85575
0,right,6.425,5.0128,7.81255
0,right,6.45,5.56117,8.04243
0,right,6.475,5.74916,7.93631
0,right,6.5,5.6945,7.81789
0,right,6.525,5.5716,8.07507
0,right,6.55,5.56704,7.98632
0,right,6.575,5.08661,8.1289
0,right,6.6,5.19044,7.96102
0,right,6.625,5.07721,7.71793
0,right,6.65,4.86334,7.6635
0,right,6.675,4.9883,7.728
0,right,6.7,4.86374,7.64277
0,right,6.725,4.68201,7.5086
0,right,6.75,4.67122,7.42492
0,right,6.775,4.80103,7.32389
0,right,6.8,4.54267,7.30622
0,right,6.825,4.3698,7.20393
0,right,6.85,4.42255,7.31021
0,right,6.875,4.40846,7.09344
0,right,6.9,4.41789,7.2904
0,right,6.925,4.38913,7.21902
0,right,6.95,4.33773,7.20935
0,right,6.975,4.45267,7.44662
0,right,7.0,4.24628,7.32717
0,right,7.025,4.4553,7.39075
0,right,7.05,4.40859,7.58073
0,right,7.075,4.55412,7.57159
0,right,7.1,4.91112,7.87851
0,right,7.125,5.23565,7.82463
0,right,7.15,5.51325,7.97146
0,right,7.175,5.76532,7.96292
0,right,7.2,5.81852,7.97435
0,right,7.225,5.71927,7.93152
0,right,7.25,5.63744,8.05874
0,right,7.275,5.26768,8.07237
0,right,7.3,5.05643,8.01375
0,right,7.325,4.98519,7.84097
0,right,7.35,4.67209,7.75935
0,right,7.375,4.9516,7.856
0,right,7.4,4.89602,7.77742
0,right,7.425,4.69853,7.5623
0,right,7.45,4.81136,7.49172
0,right,7.475,4.72345,7.33504
0,right,7.5,4.66706,7.30728
0,right,7.525,4.43344,7.29252
0,right,7.55,4.28161,7.16164
0,right,7.575,4.61839,7.30648
0,right,7.6,4.47816,7.16638
0,right,7.625,4.45795,7.31605
0,right,7.65,4.42558,7.33056
0,right,7.675,4.45001,7.24953
0,right,7.7,4.34025,7.20262
0,right,7.725,4.55821,7.30958
0,right,7.75,4.34652,7.54372
0,right,7.775,4.34103,7.67114
0,right,7.8,4.7372,7.7571
0,right,7.825,4.80457,7.80069
0,right,7.85,5.10226,7.82983
0,right,7.875,5.46251,7.81423
0,right,7.9,5.6951,8.05895
0,right,7.925,5.96889,8.05992
0,right,7.95,5.82414,8.04987
0,right,7.975,5.46161,7.74554
0,right,8.0,5.42007,7.80149
0,right,8.025,4.92076,7.8265
0,right,8.05,4.67117,7.70797
0,right,8.075,4.83469,7.73077
0,right,8.1,4.78666,7.62301
0,right,8.125,4.75574,7.63576
0,right,8.15,4.69709,7.39278
0,right,8.175,4.60681,7.43886
0,right,8.2,4.69637,7.34604
0,right,8.225,4.58608,7.16941
0,right,8.25,4.3645,7.21798
0,right,8.275,4.74025,7.25118
0,right,8.3,4.50571,7.37064
0,right,8.325,4.50171,7.13616
0,right,8.35,4.42632,7.09178
0,right,8.375,4.45756,7.16487
0,right,8.4,4.51299,7.22851
0,right,8.425,4.31141,7.51952
0,right,8.45,4.62633,7.51408
0,right,8.475,4.49391,7.54181
0,right,8.5,4.64825,7.59998
0,right,8.525,5.0325,7.77427
0,right,8.55,5.31425,7.95646
0,right,8.575,5.50703,7.75484
0,right,8.6,5.90055,8.07313
0,right,8.625,5.67388,8.08183
0,right,8.65,5.50549,8.08872
0,right,8.675,5.30712,8.10322
0,right,8.7,5.16032,8.14643
0,right,8.725,5.18104,7.84619
0,right,8.75,4.93251,7.87109
0,right,8.775,5.04035,7.72561
0,right,8.8,4.9544,7.75259
0,right,8.825,4.93425,7.64122
0,right,8.85,4.93663,7.36332
0,right,8.875,4.89458,7.44615
0,right,8.9,4.59466,7.4935
0,right,8.925,4.61648,7.44722
0,right,8.95,4.63656,7.15485
0,right,8.975,4.72441,7.22533
0,right,9.0,4.61881,7.23052
0,right,9.025,4.5528,7.1752
0,right,9.05,4.66108,7.20404
0,right,9.075,4.40744,7.16124
0,right,9.1,4.3988,7.32566
0,right,9.125,4.61185,7.37369
0,right,9.15,4.54903,7.67267
0,right,9.175,4.46827,7.58355
0,right,9.2,4.80077,7.75088
0,right,9.225,5.25214,7.80195
0,right,9.25,5.25298,7.84992
0,right,9.275,5.57667,7.93218
0,right,9.3,5.69698,7.95698
0,right,9.325,5.74568,7.98257
0,right,9.35,5.60893,8.02049
0,right,9.375,5.65176,7.77934
0,right,9.4,5.45532,8.04649
0,right,9.425,5.05983,7.84919
0,right,9.45,5.10543,7.82466
0,right,9.475,4.79617,7.69682
0,right,9.5,4.73756,7.38599
0,right,9.525,4.92583,7.6388
0,right,9.55,4.73963,7.67518
0,right,9.575,4.86319,7.51839
0,right,9.6,4.48725,7.39025
0,right,9.625,4.62713,7.10736
0,right,9.65,4.58304,7.45548
0,right,9.675,4.36044,7.10102
0,right,9.7,4.65499,7.25586
0,right,9.725,4.51367,7.08963
0,right,9.75,4.53562,7.30497
0,right,9.775,4.50763,7.46511
0,right,9.8,4.52586,7.49067
0,right,9.825,4.32567,7.53236
0,right,9.85,4.53165,7.37724
0,right,9.875,4.67092,7.52036
0,right,9.9,4.96794,7.72768
0,right,9.925,5.22246,7.51737
0,right,9.95,5.61456,7.7794
0,right,9.975,5.82109,7.80723
0,right,10.0,5.79117,7.85966
0,right,10.025,5.74473,7.96396
0,right,10.05,5.63877,7.81544
0,right,10.075,5.29209,7.90409
0,right,10.1,5.07519,8.09651
0,right,10.125,4.99134,7.72283
0,right,10.15,5.20938,8.05635
0,right,10.175,4.89878,7.72283
0,right,10.2,4.97352,7.62409
0,right,10.225,4.96238,7.65687
0,right,10.25,4.86578,7.47221
0,right,10.275,4.80146,7.53781
0,right,10.3,4.81812,7.28246
0,right,10.325,4.91827,7.23731
0,right,10.35,4.81923,7.21922
0,right,10.375,4.66336,7.2506
0,right,10.4,4.60198,7.36421
0,right,10.425,4.67522,7.37097
0,right,10.45,4.81317,7.18703
0,right,10.475,4.53831,7.44784
0,right,10.5,4.53898,7.3452
0,right,10.525,4.27606,7.49484
0,right,10.55,4.69844,7.29288
0,right,10.575,4.5976,7.45424
0,right,10.6,4.67792,7.67845
0,right,10.625,5.06176,7.76293
0,right,10.65,5.42427,7.67199
0,right,10.675,5.86499,7.94344
0,right,10.7,6.0489,7.941
0,right,10.725,5.93414,7.99304
0,right,10.75,5.92421,7.96207
0,right,10.775,5.45639,8.14219
0,right,10.8,5.20434,7.97433
0,right,10.825,5.1881,7.9219
0,right,10.85,5.0772,7.89683
0,right,10.875,5.30121,7.76078
0,right,10.9,4.93989,7.77352
0,right,10.925,5.01403,7.57442
0,right,10.95,4.95771,7.57459
0,right,10.975,5.03411,7.54533
0,right,11.0,4.98119,7.3377
0,right,11.025,4.83051,7.2718
0,right,11.05,4.72448,7.22125
0,right,11.075,4.78677,7.22148
0,right,11.1,4.75077,7.22407
0,right,11.125,4.5493,7.20145
0,right,11.15,4.68252,7.24816
0,right,11.175,4.9062,7.32656
0,right,11.2,4.66877,7.29495
0,right,11.225,4.75032,7.37811
0,right,11.25,4.43169,7.3831
0,right,11.275,4.74087,7.55483
0,right,11.3,4.85548,7.79489
0,right,11.325,5.08249,7.58883
0,right,11.35,5.59445,7.81239
0,right,11.375,5.52739,7.80815
0,right,11.4,5.77846,7.85439
0,right,11.425,5.96211,8.00148
0,right,11.45,6.02474,8.04387
0,right,11.475,5.82397,7.90278
0,right,11.5,5.76011,7.90595
0,right,11.525,5.39077,7.95983
0,right,11.55,5.179,7.85715
0,right,11.575,5.08836,7.93622
0,right,11.6,4.99266,7.57705
0,right,11.625,4.94203,7.65933
0,right,11.65,5.00147,7.49028
0,right,11.675,5.16998,7.37955
0,right,11.7,4.83537,7.348
0,right,11.725,4.62462,7.40896
0,right,11.75,4.82383,7.21731
0,right,11.775,4.83015,7.11485
0,right,11.8,4.78104,7.24975
0,right,11.825,4.83742,7.15466
0,right,11.85,4.54098,7.15328
0,right,11.875,4.39841,7.41292
0,right,11.9,4.61473,7.21067
0,right,11.925,4.64737,7.4372
0,right,11.95,4.69137,7.40237
0,right,11.975,4.59854,7.39017
0,right,12.0,4.71975,7.62616
0,right,12.025,5.15889,7.69763
0,right,12.05,5.1642,7.81626
0,right,12.075,5.59028,7.98226
0,right,12.1,5.86342,7.87951
0,right,12.125,6.1252,7.9162
0,right,12.15,6.02592,7.98454
0,right,12.175,5.942,8.11186
0,right,12.2,5.77934,8.02529
0,right,12.225,5.41599,8.10708
0,right,12.25,5.36338,7.96109
0,right,12.275,5.06327,7.81142
0,right,12.3,5.04825,7.81531
0,right,12.325,5.00865,7.57926
0,right,12.35,5.24932,7.68841
0,right,12.375,5.11005,7.47524
0,right,12.4,4.97525,7.5338
0,right,12.425,4.76506,7.37417
0,right,12.45,4.94202,7.37886
0,right,12.475,4.77082,7.27755
0,right,12.5,4.70552,7.41233
0,right,12.525,4.46581,7.30876
0,right,12.55,4.74985,7.31168
0,right,12.575,4.55591,7.25172
0,right,12.6,4.56263,7.32071
0,right,12.625,4.63296,7.20933
0,right,12.65,4.77945,7.6015
0,right,12.675,4.73568,7.49119
0,right,12.7,4.91006,7.56122
0,right,12.725,5.05529,7.69932
0,right,12.75,5.47609,7.89449
0,right,12.775,5.65374,7.6741
0,right,12.8,5.99689,7.84707
0,right,12.825,6.1687,7.9601
0,right,12.85,5.98002,7.98169
0,right,12.875,5.96351,7.87848
0,right,12.9,5.74876,7.81286
0,right,12.925,5.4769,7.90832
0,right,12.95,5.19841,7.85318
0,right,12.975,5.35321,7.76691
0,right,13.0,5.18324,7.56673
0,right,13.025,5.10901,7.72175
0,right,13.05,5.0092,7.61511
0,right,13.075,4.91317,7.70383
0,right,13.1,4.8614,7.52014
0,right,13.125,4.83572,7.34455
0,right,13.15,4.65064,7.36432
0,right,13.175,4.723,7.20544
0,right,13.2,4.70545,7.13679
0,right,13.225,4.6619,7.09817
0,right,13.25,4.77734,7.27489
0,right,13.275,4.76107,7.2985
0,right,13.3,4.83331,7.19022
0,right,13.325,4.66013,7.40021
0,right,13.35,4.53967,7.23635
0,right,13.375,4.73441,7.54095
0,right,13.4,4.76249,7.74573
0,right,13.425,5.01667,7.54328
0,right,13.45,5.21305,7.55043
0,right,13.475,5.37315,8.02709
0,right,13.5,5.7698,7.80135
0,right,13.525,6.11,7.76691
0,right,13.55,6.16754,7.9381
0,right,13.575,5.76149,8.11645
0,right,13.6,5.48724,8.05031
0,right,13.625,5.45143,7.99712
0,right,13.65,5.2452,7.96474
0,right,13.675,5.18974,7.84408
0,right,13.7,5.1941,7.75602
0,right,13.725,5.17181,7.78406
0,right,13.75,4.95373,7.74936
0,right,13.775,4.98686,7.59618
0,right,13.8,4.63368,7.46494
0,right,13.825,4.76859,7.34511
0,right,13.85,4.83187,7.30524
0,right,13.875,4.69771,7.27522
0,right,13.9,4.58939,7.06312
0,right,13.925,4.55417,7.07117
0,right,13.95,4.68646,7.28546
0,right,13.975,4.60736,7.21368
0,right,14.0,4.47588,7.32776
0,right,14.025,4.75211,7.34969
0,right,14.05,4.69938,7.55174
0,right,14.075,4.563,7.52512
0,right,14.1,4.82062,7.66648
0,right,14.125,5.27811,7.593
0,right,14.15,5.33232,7.85049
0,right,14.175,5.50571,7.82404
0,right,14.2,5.83918,7.85771
0,right,14.225,5.94488,7.99511
0,right,14.25,5.9032,7.9501
0,right,14.275,5.62981,7.93749
0,right,14.3,5.54414,7.76728
0,right,14.325,5.30706,7.94342
0,right,14.35,5.24536,7.76244
0,right,14.375,5.21796,7.96986
0,right,14.4,5.02433,7.76254
0,right,14.425,5.05614,7.73769
0,right,14.45,5.07421,7.63587
0,right,14.475,4.84097,7.4916
0,right,14.5,4.91508,7.60556
0,right,14.525,4.92258,7.41499
0,right,14.55,4.72914,7.4304
0,right,14.575,4.57585,7.29885
0,right,14.6,4.62589,7.23954
0,right,14.625,4.64592,7.28622
0,right,14.65,4.70435,7.36099
0,right,14.675,4.58357,6.85875
0,right,14.7,4.59533,7.31992
0,right,14.725,4.40182,7.35869
0,right,14.75,4.66164,7.50921
0,right,14.775,4.61426,7.57072
0,right,14.8,4.6482,7.52312
0,right,14.825,4.6494,7.56393
0,right,14.85,4.91562,7.63977
0,right,14.875,5.22847,7.86938
0,right,14.9,5.59648,7.78153
0,right,14.925,5.83874,7.90804
0,right,14.95,5.64323,8.0306
0,right,14.975,6.152,8.03617
1,left,0.0,4.77923,7.84124
1,left,0.025,4.61918,7.84533
1,left,0.05,5.10068,7.88485
1,left,0.075,5.50454,8.09832
1,left,0.1,5.60938,7.91804
1,left,0.125,5.65568,7.93757
1,left,0.15,5.44227,7.93388
1,left,0.175,5.77149,7.8446
1,left,0.2,5.27407,7.81082
1,left,0.225,5.20502,7.6242
1,left,0.25,5.29672,7.55039
1,left,0.275,5.20582,7.52421
1,left,0.3,4.8993,7.45318
1,left,0.325,4.789,7.34045
1,left,0.35,5.06477,7.40288
1,left,0.375,5.00787,7.20289
1,left,0.4,4.76478,7.0731
1,left,0.425,4.70309,7.17452
1,left,0.45,4.83461,7.09855
1,left,0.475,4.71213,7.25675
1,left,0.5,4.50935,7.39105
1,left,0.525,4.63765,7.48547
1,left,0.55,4.60035,7.5125
1,left,0.575,4.61886,7.59152
1,left,0.6,4.69849,7.65148
1,left,0.625,4.52017,7.70953
1,left,0.65,4.54081,7.85722
1,left,0.675,4.11701,7.84983
1,left,0.7,4.23345,8.01025
1,left,0.725,5.16983,7.82329
1,left,0.75,4.5733,7.92157
1,left,0.775,5.68515,7.99507
1,left,0.8,5.75706,8.14301
1,left,0.825,5.74409,7.79249
1,left,0.85,5.99306,7.96231
1,left,0.875,5.41347,7.81156
1,left,0.9,5.92637,7.90577
1,left,0.925,5.544,7.84536
1,left,0.95,5.02573,7.48228
1,left,0.975,5.15881,7.28144
1,left,1.0,4.92696,7.48095
1,left,1.025,5.02663,7.27178
1,left,1.05,4.79504,7.17985
1,left,1.075,5.09512,7.23985
1,left,1.1,4.77557,6.99956
1,left,1.125,5.07342,7.15092
1,left,1.15,4.92809,7.324
1,left,1.175,4.57476,7.25642
1,left,1.2,4.51896,7.36721
1,left,1.225,4.57597,7.47087
1,left,1.25,4.68515,7.3223
1,left,1.275,4.64393,7.40581
1,left,1.3,4.53817,7.86508
1,left,1.325,4.48545,7.67137
1,left,1.35,4.42689,7.6008
1,left,1.375,4.51882,7.76817
1,left,1.4,4.61693,7.99631
1,left,1.425,4.72019,7.96042
1,left,1.45,5.01378,7.78405
1,left,1.475,5.1578,7.93788
1,left,1.5,4.94061,8.17123
1,left,1.525,5.70126,7.95419
1,left,1.55,6.09065,7.80424
1,left,1.575,5.61482,7.92255
1,left,1.6,6.14755,7.63773
1,left,1.625,5.65864,7.6831
1,left,1.65,5.55162,7.53557
1,left,1.675,5.31709,7.50955
1,left,1.7,5.08711,7.49574
1,left,1.725,5.21598,7.3754
1,left,1.75,5.0443,7.29518
1,left,1.775,4.85015,7.15833
1,left,1.8,4.62422,7.02063
1,left,1.825,5.04584,7.25947
1,left,1.85,4.78087,7.15424
1,left,1.875,4.48419,7.34476
1,left,1.9,4.66072,7.44937
1,left,1.925,4.7793,7.39057
1,left,1.95,4.90289,7.37657
1,left,1.975,4.63397,7.44607
1,left,2.0,4.53747,7.6454
1,left,2.025,4.79686,7.59119
1,left,2.05,4.69731,7.90113
1,left,2.075,4.56322,7.71545
1,left,2.1,4.68967,7.84628
1,left,2.125,4.68827,8.01743
1,left,2.15,4.76535,7.90004
1,left,2.175,5.37256,7.95144
1,left,2.2,5.00012,8.01236
1,left,2.225,5.17005,8.04224
1,left,2.25,6.06845,7.91725
1,left,2.275,6.13549,7.92272
1,left,2.3,6.14597,7.88226
1,left,2.325,5.6586,7.86915
1,left,2.35,5.69801,7.50603
1,left,2.375,5.43901,7.52834
1,left,2.4,4.88754,7.52695
1,left,2.425,5.55176,7.48682
1,left,2.45,5.0506,7.35347
1,left,2.475,4.73141,7.21944
1,left,2.5,5.29594,7.28412
1,left,2.525,5.04888,7.31146
1,left,2.55,4.72673,7.25298
1,left,2.575,4.56489,7.31195
1,left,2.6,4.81974,7.13038
1,left,2.625,4.70512,7.12436
1,left,2.65,4.95315,7.28455
1,left,2.675,4.44854,7.38504
1,left,2.7,4.14852,7.71362
1,left,2.725,4.78994,7.58593
1,left,2.75,4.90661,7.55202
1,left,2.775,4.65735,7.7225
1,left,2.8,4.56012,7.94314
1,left,2.825,4.50757,8.12513
1,left,2.85,4.59986,8.01442
1,left,2.875,5.15667,8.0669
1,left,2.9,5.36159,8.06632
1,left,2.925,5.96323,8.06883
1,left,2.95,6.19469,7.97883
1,left,2.975,5.96975,7.94557
1,left,3.0,6.16238,7.75033
1,left,3.025,6.20292,7.75229
1,left,3.05,5.11065,7.45488
1,left,3.075,5.56946,7.55676
1,left,3.1,5.10085,7.45853
1,left,3.125,5.29817,7.3473
1,left,3.15,5.03196,7.18984
1,left,3.175,5.11277,7.42982
1,left,3.2,4.88194,7.41489
1,left,3.225,4.70344,7.30784
1,left,3.25,4.64503,7.21719
1,left,3.275,5.06364,7.20375
1,left,3.3,5.08458,7.26733
1,left,3.325,4.80533,7.44105
1,left,3.35,4.8312,7.45147
1,left,3.375,4.49684,7.40459
1,left,3.4,4.28167,7.69893
1,left,3.425,4.87648,7.73062
1,left,3.45,4.54091,7.80053
1,left,3.475,4.44014,7.79748
1,left,3.5,4.51991,7.89839
1,left,3.525,4.62101,8.02158
1,left,3.55,4.97943,7.95234
1,left,3.575,5.34752,7.97054
1,left,3.6,5.1202,8.13164
1,left,3.625,5.50715,7.94941
1,left,3.65,5.47712,8.10766
1,left,3.675,6.24557,7.84986
1,left,3.7,6.47659,7.73303
1,left,3.725,5.81354,7.77637
1,left,3.75,5.54124,7.68116
1,left,3.775,5.23662,7.61976
1,left,3.8,5.39951,7.68071
1,left,3.825,4.91922,7.34961
1,left,3.85,4.84513,7.4185
1,left,3.875,5.04315,7.29736
1,left,3.9,5.08036,7.02476
1,left,3.925,4.79837,7.38111
1,left,3.95,5.43451,7.26093
1,left,3.975,4.47436,7.35437
1,left,4.0,5.03224,7.22241
1,left,4.025,4.66684,7.30588
1,left,4.05,4.71438,7.56124
1,left,4.075,4.4383,7.42089
1,left,4.1,4.60883,7.57841
1,left,4.125,4.43007,7.34691
1,left,4.15,4.91433,7.71089
1,left,4.175,4.66875,7.89664
1,left,4.2,4.98371,7.7589
1,left,4.225,4.92423,8.01047
1,left,4.25,4.32876,7.97361
1,left,4.275,4.44964,8.03323
1,left,4.3,4.97215,7.93979
1,left,4.325,5.13967,8.02773
1,left,4.35,5.45271,7.85601
1,left,4.375,5.84223,8.09288
1,left,4.4,5.8051,7.83534
1,left,4.425,6.11957,7.73532
1,left,4.45,5.88221,7.5928
1,left,4.475,4.95801,7.63938
1,left,4.5,5.37299,7.42209
1,left,4.525,5.17221,7.494
1,left,4.55,4.8775,7.38377
1,left,4.575,4.94674,7.22335
1,left,4.6,5.08292,7.2816
1,left,4.625,4.87898,7.176
1,left,4.65,5.00111,7.18939
1,left,4.675,4.83274,7.12986
1,left,4.7,4.80817,7.21028
1,left,4.725,4.90282,7.18779
1,left,4.75,4.87402,7.19712
1,left,4.775,4.76835,7.41597
1,left,4.8,4.53334,7.47455
1,left,4.825,4.5596,7.64148
1,left,4.85,4.35482,7.65882
1,left,4.875,4.64111,7.8274
1,left,4.9,4.58892,7.91092
1,left,4.925,4.50724,7.76322
1,left,4.95,4.44798,8.00071
1,left,4.975,4.93331,8.02648
1,left,5.0,4.86126,7.91361
1,left,5.025,4.90853,7.98977
1,left,5.05,5.6194,8.04695
1,left,5.075,5.91335,7.84456
1,left,5.1,5.64909,7.755
1,left,5.125,5.53878,7.60886
1,left,5.15,5.28333,7.66031
1,left,5.175,5.92101,7.77382
1,left,5.2,5.27399,7.46834
1,left,5.225,4.82506,7.38736
1,left,5.25,4.78016,7.2449
1,left,5.275,5.11901,7.37004
1,left,5.3,4.90435,7.33106
1,left,5.325,4.53433,7.29297
1,left,5.35,4.8896,7.10321
1,left,5.375,4.8237,7.03894
1,left,5.4,4.40954,7.32674
1,left,5.425,4.64541,7.3105
1,left,5.45,4.71736,7.44888
1,left,5.475,4.25638,7.44919
1,left,5.5,4.48815,7.38664
1,left,5.525,4.94737,7.54805
1,left,5.55,4.27537,7.72101
1,left,5.575,4.5625,7.92311
1,left,5.6,4.42096,7.83621
1,left,5.625,4.08197,7.89904
1,left,5.65,4.41385,7.96549
1,left,5.675,4.40402,7.93537
1,left,5.7,4.99759,7.96509
1,left,5.725,4.87227,8.09887
1,left,5.75,5.07242,7.94613
1,left,5.775,5.44064,8.03961
1,left,5.8,5.61301,7.87678
1,left,5.825,5.52925,7.72285
1,left,5.85,5.61556,7.71405
1,left,5.875,5.6713,7.75513
1,left,5.9,5.10688,7.40849
1,left,5.925,5.06268,7.46038
1,left,5.95,5.49155,7.36563
1,left,5.975,4.61132,7.31688
1,left,6.0,4.74607,7.37112
1,left,6.025,5.07055,7.14935
1,left,6.05,4.79241,7.41961
1,left,6.075,4.69023,7.0241
1,left,6.1,4.42286,7.1775
1,left,6.125,4.42603,7.35579
1,left,6.15,4.57565,7.25244
1,left,6.175,4.47084,7.38881
1,left,6.2,4.70664,7.55661
1,left,6.225,4.39375,7.45992
1,left,6.25,4.43655,7.67492
1,left,6.275,4.49754,7.77166
1,left,6.3,4.36935,7.94707
1,left,6.325,4.62672,7.80661
1,left,6.35,4.22066,8.18187
1,left,6.375,4.52471,8.05412
1,left,6.4,4.65916,7.8297
1,left,6.425,4.75513,7.97103
1,left,6.45,4.63878,7.97647
1,left,6.475,5.29118,7.89566
1,left,6.5,5.63702,8.12433
1,left,6.525,5.59129,7.88029
1,left,6.55,6.23934,7.83585
1,left,6.575,5.68211,7.63068
1,left,6.6,5.35962,7.5844
1,left,6.625,5.26104,7.53771
1,left,6.65,4.92403,7.1906
1,left,6.675,4.89282,7.36629
1,left,6.7,4.75466,7.45153
1,left,6.725,4.66401,7.1051
1,left,6.75,4.55725,7.17432
1,left,6.775,4.62823,7.09308
1,left,6.8,4.60799,7.11119
1,left,6.825,4.81587,7.41875
1,left,6.85,4.63567,7.33537
1,left,6.875,4.71775,7.29963
1,left,6.9,4.50946,7.5197
1,left,6.925,4.33317,7.53486
1,left,6.95,4.03987,7.64524
1,left,6.975,4.30042,7.74686
1,left,7.0,4.37247,7.53175
1,left,7.025,4.17296,7.9223
1,left,7.05,4.67726,7.96089
1,left,7.075,4.11225,7.87689
1,left,7.1,4.25149,7.99939
1,left,7.125,4.68118,7.98425
1,left,7.15,4.83787,7.96407
1,left,7.175,4.81985,8.03624
1,left,7.2,5.20347,7.98895
1,left,7.225,5.52735,7.78773
1,left,7.25,5.44854,7.68562
1,left,7.275,5.86887,7.50841
1,left,7.3,5.33153,7.66213
1,left,7.325,5.16492,7.41832
1,left,7.35,4.93988,7.22287
1,left,7.375,4.85032,7.2875
1,left,7.4,4.97977,7.26862
1,left,7.425,4.66653,7.4319
1,left,7.45,4.63484,7.2604
1,left,7.475,4.67497,7.31396
1,left,7.5,4.87367,7.28723
1,left,7.525,4.74716,7.06122
1,left,7.55,4.5117,7.37112
1,left,7.575,4.61084,7.35717
1,left,7.6,4.64899,7.36518
1,left,7.625,4.41295,7.48806
1,left,7.65,4.75919,7.63373
1,left,7.675,4.767,7.73079
1,left,7.7,4.33639,7.84166
1,left,7.725,4.25061,7.94334
1,left,7.75,4.22348,7.85522
1,left,7.775,4.6216,7.85181
1,left,7.8,4.37388,7.88673
1,left,7.825,4.61253,8.01381
1,left,7.85,4.96677,8.07773
1,left,7.875,4.72903,8.11676
1,left,7.9,5.17363,7.86566
1,left,7.925,5.45138,7.82598
1,left,7.95,5.87405,7.77021
1,left,7.975,5.79689,7.78504
1,left,8.0,5.48347,7.46465
1,left,8.025,5.51839,7.55614
1,left,8.05,4.99031,7.48156
1,left,8.075,5.22171,7.5106
1,left,8.1,4.9552,7.34172
1,left,8.125,4.91626,7.20401
1,left,8.15,4.95175,7.24767
1,left,8.175,5.00391,7.30149
1,left,8.2,4.71287,7.17271
1,left,8.225,5.05448,7.16986
1,left,8.25,4.66593,7.33915
1,left,8.275,4.5836,7.07624
1,left,8.3,4.10846,7.33898
1,left,8.325,4.86134,7.36798
1,left,8.35,4.28996,7.76697
1,left,8.375,4.41261,7.78297
1,left,8.4,4.5665,7.73855
1,left,8.425,4.28913,7.9398
1,left,8.45,4.72457,7.84793
1,left,8.475,4.48841,8.04266
1,left,8.5,4.05061,8.03891
1,left,8.525,4.44277,7.97519
1,left,8.55,4.72137,8.13371
1,left,8.575,4.80459,7.99962
1,left,8.6,4.99292,7.91305
1,left,8.625,5.66306,8.04075
1,left,8.65,5.77037,7.86239
1,left,8.675,5.88641,7.87919
1,left,8.7,5.54053,7.68876
1,left,8.725,5.54197,7.53633
1,left,8.75,5.47638,7.65815
1,left,8.775,4.9097,7.53641
1,left,8.8,4.93055,7.43426
1,left,8.825,4.88076,7.32673
